,Game,ReleaseDate,Genre,TotalEarnings,OfflineEarnings,PercentOffline,TotalPlayers,TotalTournaments,Country,Date,Earnings,Players,Tournaments
7380,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-05-01,3500.0,60.0,3.0
7381,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-06-01,30192.0,26.0,2.0
7382,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-07-01,44370.0,15.0,2.0
7383,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-08-01,14850.0,20.0,2.0
7384,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-09-01,30160.0,10.0,1.0
7385,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-10-01,91223.2,121.0,5.0
7386,Assetto Corsa Competizione,2018-01-01,Racing,535914.8,340767.5,0.63586133467484,470,55,,2022-12-01,6402.5,19.0,2.0
7387,Dirt Rally 2.0,2019-01-01,Racing,30000.0,10000.0,0.333333333333333,9,4,,2020-01-01,10000.0,5.0,2.0
7388,Dirt Rally 2.0,2019-01-01,Racing,30000.0,10000.0,0.333333333333333,9,4,,2021-02-01,20000.0,6.0,2.0
7389,Epic Roller Coasters VR,2018-01-01,Racing,1000.0,0.0,0.0,3,1,,2023-01-01,1000.0,3.0,1.0
7390,F1 2018,2018-01-01,Racing,200000.0,200000.0,1.0,21,1,,2018-11-01,200000.0,21.0,1.0
7391,F1 2019,2019-01-01,Racing,538047.38,538047.38,1.0,25,2,,2019-12-01,500000.0,22.0,1.0
7392,F1 2019,2019-01-01,Racing,538047.38,538047.38,1.0,25,2,,2020-01-01,38047.38,3.0,1.0
7393,F1 2020,2020-01-01,Racing,752235.0,0.0,0.0,42,3,,2020-10-01,1947.0,19.0,1.0
7394,F1 2020,2020-01-01,Racing,752235.0,0.0,0.0,42,3,,2020-12-01,750000.0,21.0,1.0
7395,F1 2020,2020-01-01,Racing,752235.0,0.0,0.0,42,3,,2021-06-01,288.0,3.0,1.0
7396,F1 2021,2021-01-01,Racing,765939.0,0.0,0.0,35,4,,2021-12-01,750000.0,22.0,1.0
7397,F1 2021,2021-01-01,Racing,765939.0,0.0,0.0,35,4,,2022-01-01,339.0,3.0,1.0
7398,F1 2021,2021-01-01,Racing,765939.0,0.0,0.0,35,4,,2022-02-01,11400.0,6.0,1.0
7399,F1 2021,2021-01-01,Racing,765939.0,0.0,0.0,35,4,,2022-04-01,4200.0,6.0,1.0
7400,F1 22,2022-01-01,Racing,750324.0,0.0,0.0,25,2,,2022-12-01,750000.0,22.0,1.0
7401,F1 22,2022-01-01,Racing,750324.0,0.0,0.0,25,2,,2023-01-01,324.0,3.0,1.0
7402,Forza Horizon 5,2021-01-01,Racing,25000.0,500.0,0.02,24,11,,2022-04-01,5000.0,7.0,1.0
7403,Forza Horizon 5,2021-01-01,Racing,25000.0,500.0,0.02,24,11,,2022-08-01,2000.0,8.0,4.0
7404,Forza Horizon 5,2021-01-01,Racing,25000.0,500.0,0.02,24,11,,2022-09-01,8000.0,12.0,1.0
7405,Forza Horizon 5,2021-01-01,Racing,25000.0,500.0,0.02,24,11,,2022-10-01,10000.0,12.0,5.0
7406,Forza Motorsport 2,2007-01-01,Racing,222000.0,222000.0,1.0,17,2,,2006-07-01,15000.0,2.0,1.0
7407,Forza Motorsport 2,2007-01-01,Racing,222000.0,222000.0,1.0,17,2,,2008-07-01,207000.0,16.0,1.0
7408,Forza Motorsport 3,2009-01-01,Racing,11000.0,11000.0,1.0,3,2,,2010-10-01,11000.0,3.0,1.0
7409,Forza Motorsport 4,2011-01-01,Racing,132.37,132.37,1.0,2,1,,2012-02-01,132.37,2.0,1.0
7410,Forza Motorsport 6,2015-01-01,Racing,172600.0,170200.0,0.986095017381228,43,9,,2016-11-01,4050.0,29.0,6.0
7411,Forza Motorsport 6,2015-01-01,Racing,172600.0,170200.0,0.986095017381228,43,9,,2016-12-01,35800.0,16.0,1.0
7412,Forza Motorsport 6,2015-01-01,Racing,172600.0,170200.0,0.986095017381228,43,9,,2017-04-01,25000.0,12.0,1.0
7413,Forza Motorsport 6,2015-01-01,Racing,172600.0,170200.0,0.986095017381228,43,9,,2017-06-01,107750.0,24.0,1.0
7414,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2018-06-01,75000.0,12.0,1.0
7415,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2018-09-01,75000.0,12.0,1.0
7416,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2018-10-01,100000.0,24.0,1.0
7417,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2018-11-01,5000.0,5.0,1.0
7418,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2019-02-01,15200.0,16.0,1.0
7419,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2019-03-01,1000.0,2.0,2.0
7420,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2019-06-01,100000.0,35.0,1.0
7421,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2019-11-01,250000.0,36.0,1.0
7422,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2020-04-01,49000.0,48.0,1.0
7423,Forza Motorsport 7,2017-01-01,Racing,820200.0,616200.0,0.751280175566935,123,12,,2020-09-01,150000.0,24.0,2.0
7424,Gran Turismo 3: A-Spec,2001-01-01,Racing,3250.0,3250.0,1.0,4,2,,2003-10-01,1500.0,3.0,1.0
7425,Gran Turismo 3: A-Spec,2001-01-01,Racing,3250.0,3250.0,1.0,4,2,,2004-10-01,1750.0,3.0,1.0
7426,Gran Turismo 4,2004-01-01,Racing,44000.0,44000.0,1.0,5,2,,2005-07-01,12000.0,4.0,1.0
7427,Gran Turismo 4,2004-01-01,Racing,44000.0,44000.0,1.0,5,2,,2006-07-01,32000.0,4.0,1.0
7428,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2018-09-01,10080.0,10.0,1.0
7429,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2019-09-01,10080.0,10.0,1.0
7430,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2019-12-01,4020.0,9.0,2.0
7431,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2020-09-01,1384.0,11.0,2.0
7432,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2020-10-01,12447.0,51.0,2.0
7433,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2021-04-01,575.73,20.0,3.0
7434,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2021-05-01,971.18,25.0,5.0
7435,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2021-06-01,864.69,21.0,5.0
7436,Gran Turismo Sport,2017-01-01,Racing,61522.56,27511.0,0.447169298546744,126,25,,2021-10-01,21099.96,31.0,4.0
7437,GRID (2019),2019-01-01,Racing,218.75,218.75,1.0,3,1,,2019-12-01,218.75,3.0,1.0
7438,Hot Lap League,2021-01-01,Racing,0.0,0.0,0.906896378859052,0,0,,,,,
7439,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2010-10-01,28000.0,5.0,2.0
7440,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2011-03-01,17900.0,10.0,1.0
7441,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2011-09-01,15500.0,3.0,1.0
7442,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2011-10-01,15500.0,3.0,1.0
7443,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2012-10-01,32500.0,8.0,2.0
7444,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2013-10-01,32000.0,10.0,2.0
7445,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2014-10-01,30500.0,8.0,2.0
7446,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2015-03-01,2250.67,102.0,3.0
7447,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2015-09-01,21000.0,5.0,1.0
7448,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2015-10-01,16000.0,5.0,1.0
7449,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2015-12-01,444.0,3.0,1.0
7450,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2016-04-01,1853.68,111.0,3.0
7451,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2016-08-01,466.2,6.0,2.0
7452,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2016-10-01,45000.0,23.0,3.0
7453,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2017-03-01,2445.99,126.0,3.0
7454,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2017-08-01,444.0,5.0,1.0
7455,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2017-09-01,13000.0,12.0,1.0
7456,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2017-10-01,32000.0,10.0,2.0
7457,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2017-12-01,3000.0,3.0,3.0
7458,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-03-01,3000.0,106.0,3.0
7459,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-05-01,210.0,5.0,1.0
7460,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-06-01,3886.2,20.0,2.0
7461,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-08-01,1157.1,3.0,1.0
7462,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-09-01,19215.0,18.0,2.0
7463,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-10-01,79992.0,44.0,5.0
7464,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-11-01,1800.0,5.0,1.0
7465,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2018-12-01,34080.0,18.0,3.0
7466,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-01-01,2226.94,20.0,4.0
7467,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-02-01,7000.0,43.0,1.0
7468,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-03-01,2400.0,83.0,3.0
7469,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-05-01,25000.0,12.0,1.0
7470,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-06-01,111.0,1.0,1.0
7471,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-08-01,53330.0,44.0,3.0
7472,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-09-01,105470.0,20.0,3.0
7473,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-10-01,112000.0,32.0,1.0
7474,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-11-01,53420.0,20.0,4.0
7475,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2019-12-01,38685.0,15.0,2.0
7476,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-01-01,4200.0,6.0,1.0
7477,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-02-01,8005.0,48.0,2.0
7478,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-03-01,7938.0,75.0,7.0
7479,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-04-01,20.0,2.0,1.0
7480,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-05-01,41839.0,86.0,5.0
7481,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-06-01,14868.0,117.0,3.0
7482,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-07-01,23780.35,60.0,3.0
7483,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-08-01,25000.0,16.0,1.0
7484,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-09-01,14200.0,16.0,2.0
7485,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-10-01,226750.0,39.0,2.0
7486,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-11-01,255178.3,117.0,7.0
7487,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2020-12-01,62300.0,24.0,3.0
7488,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-01-01,30310.0,43.0,4.0
7489,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-02-01,17753.0,117.0,2.0
7490,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-03-01,62010.0,118.0,5.0
7491,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-04-01,226260.0,105.0,7.0
7492,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-05-01,13400.0,17.0,3.0
7493,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-07-01,5000.0,3.0,1.0
7494,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-08-01,48100.0,62.0,6.0
7495,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-09-01,32500.0,7.0,2.0
7496,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-10-01,293200.0,37.0,3.0
7497,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-11-01,136275.0,95.0,6.0
7498,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2021-12-01,40266.0,55.0,5.0
7499,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-01-01,20866.0,70.0,2.0
7500,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-02-01,29700.0,18.0,3.0
7501,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-03-01,12360.0,83.0,5.0
7502,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-04-01,4326.0,6.0,1.0
7503,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-05-01,500.0,1.0,1.0
7504,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-06-01,208952.0,47.0,5.0
7505,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-07-01,4183.2,6.0,1.0
7506,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-08-01,29183.2,30.0,2.0
7507,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-09-01,4183.2,6.0,1.0
7508,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-10-01,301300.0,32.0,2.0
7509,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2022-12-01,10700.0,6.0,1.0
7510,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2023-06-01,203500.0,31.0,3.0
7511,iRacing.com,2008-01-01,Racing,3531694.03,939017.1,0.265882913985049,1283,185,,2023-09-01,260000.0,28.0,1.0
7512,Jak 3,2004-01-01,Racing,0.0,0.0,0.906896378859052,0,0,,,,,
7513,Jak and Daxter: The Precursur Legacy,2001-01-01,Racing,500.0,0.0,0.0,4,1,,2021-11-01,500.0,4.0,1.0
7514,Jak II,2003-01-01,Racing,0.0,0.0,0.906896378859052,14,1,,2022-02-01,0.0,14.0,1.0
7515,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2010-06-01,24690.0,8.0,2.0
7516,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2010-11-01,26550.0,8.0,2.0
7517,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2011-04-01,27690.0,8.0,2.0
7518,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2011-11-01,26433.0,8.0,2.0
7519,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2012-04-01,26439.0,8.0,2.0
7520,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2012-09-01,26700.0,16.0,1.0
7521,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2013-02-01,27570.0,16.0,1.0
7522,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2014-03-01,44832.0,16.0,1.0
7523,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2014-11-01,61880.0,24.0,1.0
7524,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2015-10-01,54188.0,12.0,1.0
7525,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2016-02-01,67322.0,12.0,1.0
7526,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2016-11-01,76912.0,12.0,2.0
7527,KartRider,2004-01-01,Racing,567366.35,567366.35,1.0,76,20,,2017-04-01,76160.35,33.0,2.0
7528,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2003-12-01,2491.62,5.0,1.0
7529,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2004-06-01,0.0,1.0,1.0
7530,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2004-12-01,0.0,1.0,1.0
7531,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2005-06-01,1812.9,5.0,1.0
7532,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2005-12-01,1010.87,3.0,1.0
7533,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2006-06-01,1895.48,5.0,1.0
7534,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2006-12-01,0.0,1.0,1.0
7535,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2007-06-01,2008.27,5.0,1.0
7536,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2020-11-01,2380.0,6.0,1.0
7537,Live for Speed,2003-01-01,Racing,11833.14,9219.14,0.779094982396895,24,10,,2020-12-01,234.0,3.0,1.0
7538,Mad Skills Motocross 2,2017-01-01,Racing,80163.0,80163.0,1.0,23,3,,2017-01-01,20163.0,12.0,1.0
7539,Mad Skills Motocross 2,2017-01-01,Racing,80163.0,80163.0,1.0,23,3,,2018-04-01,30000.0,12.0,1.0
7540,Mad Skills Motocross 2,2017-01-01,Racing,80163.0,80163.0,1.0,23,3,,2019-04-01,30000.0,12.0,1.0
7541,Marbles on Stream,2018-01-01,Racing,0.0,0.0,0.906896378859052,0,0,,,,,
7542,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2018-12-01,220.0,4.0,1.0
7543,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2019-06-01,50.0,1.0,1.0
7544,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2019-07-01,229.44,3.0,1.0
7545,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2020-01-01,1305.0,24.0,2.0
7546,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2021-05-01,1700.0,20.0,2.0
7547,Mario Kart 8 Deluxe,2017-01-01,Racing,5004.44,5004.44,1.0,48,9,,2022-05-01,1500.0,12.0,2.0
7548,NASCAR Heat 4,2019-01-01,Racing,200500.0,0.0,0.0,34,5,,2020-07-01,140000.0,34.0,4.0
7549,NASCAR Heat 4,2019-01-01,Racing,200500.0,0.0,0.0,34,5,,2020-08-01,60500.0,8.0,1.0
7550,Nascar Heat 5,2020-01-01,Racing,6125.0,2500.0,0.408163265306122,20,2,,2020-12-01,2500.0,10.0,1.0
7551,Nascar Heat 5,2020-01-01,Racing,6125.0,2500.0,0.408163265306122,20,2,,2021-01-01,3625.0,10.0,1.0
7552,NASCAR Thunder 2002,2001-01-01,Racing,7679.25,7679.25,1.0,0,1,,2002-12-01,7679.25,0.0,1.0
7553,NASCAR Thunder 2003,2002-01-01,Racing,5933.5,5933.5,1.0,0,1,,2003-06-01,5933.5,0.0,1.0
7554,Need for Speed Carbon,2006-01-01,Racing,36322.58,36322.58,1.0,12,4,,2007-03-01,9322.58,3.0,1.0
7555,Need for Speed Carbon,2006-01-01,Racing,36322.58,36322.58,1.0,12,4,,2007-08-01,7000.0,8.0,1.0
7556,Need for Speed Carbon,2006-01-01,Racing,36322.58,36322.58,1.0,12,4,,2007-10-01,20000.0,3.0,1.0
7557,Need for Speed: Most Wanted,2005-01-01,Racing,35694.54,35694.54,1.0,18,7,,2005-11-01,694.54,4.0,1.0
7558,Need for Speed: Most Wanted,2005-01-01,Racing,35694.54,35694.54,1.0,18,7,,2006-03-01,0.0,3.0,1.0
7559,Need for Speed: Most Wanted,2005-01-01,Racing,35694.54,35694.54,1.0,18,7,,2006-08-01,7000.0,8.0,2.0
7560,Need for Speed: Most Wanted,2005-01-01,Racing,35694.54,35694.54,1.0,18,7,,2006-10-01,28000.0,5.0,2.0
7561,Need for Speed: ProStreet,2007-01-01,Racing,32208.46,32208.46,1.0,12,3,,2008-03-01,7708.46,3.0,1.0
7562,Need for Speed: ProStreet,2007-01-01,Racing,32208.46,32208.46,1.0,12,3,,2008-09-01,7000.0,8.0,1.0
7563,Need for Speed: ProStreet,2007-01-01,Racing,32208.46,32208.46,1.0,12,3,,2008-11-01,17500.0,3.0,1.0
7564,Need for Speed: Shift,2009-01-01,Racing,10500.0,10500.0,1.0,3,1,,2010-07-01,10500.0,3.0,1.0
7565,Need for Speed: Underground,2003-01-01,Racing,35000.0,35000.0,1.0,3,1,,2004-10-01,35000.0,3.0,1.0
7566,Need for Speed: Underground 2,2004-01-01,Racing,35629.48,35629.48,1.0,8,3,,2005-03-01,0.0,3.0,1.0
7567,Need for Speed: Underground 2,2004-01-01,Racing,35629.48,35629.48,1.0,8,3,,2005-08-01,629.48,3.0,1.0
7568,Need for Speed: Underground 2,2004-01-01,Racing,35629.48,35629.48,1.0,8,3,,2005-11-01,35000.0,3.0,1.0
7569,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2015-10-01,838.5,8.0,13.0
7570,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2015-11-01,843.0,9.0,15.0
7571,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2015-12-01,672.0,7.0,12.0
7572,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-01-01,838.5,7.0,15.0
7573,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-02-01,673.0,7.0,12.0
7574,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-03-01,391.5,6.0,7.0
7575,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-04-01,336.0,4.0,6.0
7576,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-10-01,12400.0,9.0,2.0
7577,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-11-01,12400.0,9.0,2.0
7578,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2016-12-01,6416.0,4.0,5.0
7579,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-01-01,282.5,2.0,5.0
7580,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-02-01,4978.71,2.0,5.0
7581,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-03-01,226.0,1.0,4.0
7582,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-04-01,282.5,1.0,5.0
7583,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-05-01,229.0,2.0,4.0
7584,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-06-01,121.0,2.0,2.0
7585,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-07-01,3221.5,10.0,6.0
7586,Project Cars,2015-01-01,Racing,68955.21,10602.71,0.153762275540891,53,127,,2017-08-01,23642.0,22.0,6.0
